depth,proxy_filtered,peak
349.701178,2.411428652,
350.146091,2.545921009,
350.591003,2.47074639,
351.035916,2.491857239,
351.48082800000003,2.542851019,
351.925741,2.529516337,
352.370653,2.402496835,
352.81556600000005,2.4813018145,
353.260478,2.418405697,
353.70539,2.615832896,
354.150303,2.347608955,
354.595215,2.539320343,
355.04012800000004,2.445569903,
355.48503999999997,2.37731049,
355.929953,2.296542556,
356.374865,2.479063882,
356.819777,2.353291009,
357.26469,2.30062032,
357.709602,2.307800229,
358.154515,2.452654619,
358.59942700000005,2.35512469,
359.04434000000003,2.143710079,
359.48925199999996,2.319821679,
359.93416499999995,2.15499021,
360.379077,2.276138928,
360.823989,2.346811197,
361.268902,2.177658164,
361.713814,2.218741563,
362.158727,2.211104588,
362.603639,2.241090642,
363.04855200000003,2.220496083,
363.49346399999996,2.241331015,
363.938377,2.155529189,
364.383289,2.142087268,
364.82820100000004,2.165661171,
365.273114,2.099811325,
365.71802599999995,2.013162353,
366.162939,2.095242465,
366.607851,2.123091163,
367.05276399999997,2.175793153,
367.497676,2.027246129,
367.942589,2.089622363,
368.387501,2.199650417,
368.83241300000003,1.996753321,
369.277326,1.961538973,
369.722238,2.047074119,
370.16715100000005,2.090170833,
370.612063,1.91918737,
371.05697599999996,2.089031795,
371.501888,1.910078176,
371.9468,1.934493026,
372.39171300000004,2.005891402,
372.83662499999997,2.108928234,
373.281538,2.284618091,
373.72645,1.849035885,
374.171363,2.093114352,
374.616275,1.912617483,
375.061188,1.955622098,
375.5061,1.982170411,
375.951012,2.110099421,
376.39592500000003,1.792389077,
376.84083699999996,1.933330506,
377.28574999999995,1.887077315,
377.730662,2.091072237,
378.175575,2.023821093,
378.620487,1.858813117,
379.0654,2.144350834,
379.510312,2.092154124,
379.955224,1.82044092,
380.40013700000003,1.98818202,
380.845049,1.846545493,
381.289962,1.838520227,
381.734874,1.980594715,
382.179787,1.879515005,
382.624699,1.951119412,
383.06961099999995,1.872102184,
383.51452400000005,1.96041376,
383.959436,1.941965947,
384.40434899999997,1.783292031,
384.849261,2.019307396,
385.294174,1.866251633,
385.739086,1.844089888,
386.183999,1.957393057,
386.628911,1.74856962,
387.073823,1.715004345,
387.518736,1.848268689,
387.963648,1.770881012,
388.40856099999996,1.567508532,
388.853473,1.870889157,
389.298386,1.95937839,
389.74329800000004,1.675176868,
390.188211,1.889291678,
390.633123,1.861280638,
391.078035,1.690496294,
391.522948,1.666508189,
391.96786,1.993820556,
392.412773,1.778831402,
392.857685,1.736465834,
393.302598,1.733442907,
393.74751000000003,1.749247981,
394.192423,1.737022501,
394.63733499999995,1.6840562,
395.082247,1.820699439,
395.52716,1.7349543705000001,
395.972072,1.689319245,
396.416985,1.64398375,
396.861897,1.881831231,
397.30681,1.730102493,
397.751722,1.655255235,
398.196634,1.722422806,
398.641547,1.666914273,
399.086459,1.709759036,
399.531372,1.7185893305,
399.976284,1.847878845,
400.421197,1.990315974,
400.86610900000005,1.6761291,
401.31102200000004,1.714755855,
401.75593399999997,1.622690278,
402.200846,1.973773822,
402.645759,1.755681223,
403.090671,1.633235491,
403.53558400000003,2.050604579,
403.980496,1.958395078,
404.425409,1.618102799,
404.870321,1.718763915,
405.31523400000003,1.724716068,
405.76014599999996,1.822831143,
406.205058,1.613337259,
406.649971,1.973649528,
407.09488300000004,1.636951805,
407.539796,1.759720905,
407.98470799999996,1.699733052,
408.429621,1.709886856,
408.874533,1.559871204,
409.31944500000003,1.980899909,
409.764358,1.696935194,
410.20927,1.651659851,
410.654183,1.680389923,
411.09909500000003,1.860171363,
411.544008,1.601235537,
411.98892,1.877373561,
412.43383300000005,1.632165875,
412.878745,1.752082798,
413.323657,1.649920059,
413.76857,1.752589088,
414.213482,1.612938368,
414.65839500000004,1.970158078,
415.103307,1.721577778,
415.54822,1.96896091,
415.993132,1.546947997,
416.438045,1.458794776,
416.882957,1.928019463,
417.327869,1.583937808,
417.772782,1.720450654,
418.217694,1.663943459,
418.66260700000004,1.800251267,
419.10751899999997,1.656846603,
419.55243199999995,1.624260436,
419.997344,1.761595558,
420.442257,1.854775459,
420.88716900000003,1.901685106,
421.332081,1.730815487,
421.776994,1.736013001,
422.221906,1.763465522,
422.66681900000003,1.720238907,
423.11173099999996,1.834055256,
423.556644,1.77676183,
424.001556,1.715437769,
424.44646800000004,1.638038453,
424.891381,1.614240153,
425.33629299999996,1.597114885,
425.781206,1.439953683,
426.226118,1.804075532,
